roll,pitch,yaw,alt,lat,lon,spd,vbat,rssi,timestamp,datetime
0,0,0,0,0,0,0,0,0,1780714662.6339388,2026-06-05T23:57:42.633939
0,0,0,0,0,0,0,0,0,1780714662.654333,2026-06-05T23:57:42.654333
0,0,0,0,0,0,0,0,0,1780714662.6682158,2026-06-05T23:57:42.668216
0,0,0,0,0,0,0,0,0,1780714662.6898236,2026-06-05T23:57:42.689824
0,0,0,0,0,0,0,0,0,1780714662.7067332,2026-06-05T23:57:42.706733
0,0,0,0,0,0,0,0,0,1780714662.7327244,2026-06-05T23:57:42.732724
0,0,0,0,0,0,0,0,0,1780714662.750791,2026-06-05T23:57:42.750791
0,0,0,0,0,0,0,0,0,1780714662.7697291,2026-06-05T23:57:42.769729
0,0,0,0,0,0,0,0,0,1780714662.7873058,2026-06-05T23:57:42.787306
0,0,0,0,0,0,0,0,0,1780714662.8076756,2026-06-05T23:57:42.807676
0,0,0,0,0,0,0,0,0,1780714662.8325777,2026-06-05T23:57:42.832578
0,0,0,0,0,0,0,0,0,1780714662.8519318,2026-06-05T23:57:42.851932
0,0,0,0,0,0,0,0,0,1780714662.876994,2026-06-05T23:57:42.876994
0,0,0,0,0,0,0,0,0,1780714662.8897796,2026-06-05T23:57:42.889780
0,0,0,0,0,0,0,0,0,1780714662.9075906,2026-06-05T23:57:42.907591
0,0,0,0,0,0,0,0,0,1780714662.9346788,2026-06-05T23:57:42.934679
0,0,0,0,0,0,0,0,0,1780714662.9513571,2026-06-05T23:57:42.951357
0,0,0,0,0,0,0,0,0,1780714662.976168,2026-06-05T23:57:42.976168
0,0,0,0,0,0,0,0,0,1780714662.9892356,2026-06-05T23:57:42.989236
0,0,0,0,0,0,0,0,0,1780714663.0097113,2026-06-05T23:57:43.009711
0,0,0,0,0,0,0,0,0,1780714663.0345442,2026-06-05T23:57:43.034544
0,0,0,0,0,0,0,0,0,1780714663.0509672,2026-06-05T23:57:43.050967
0,0,0,0,0,0,0,0,0,1780714663.075836,2026-06-05T23:57:43.075836
0,0,0,0,0,0,0,0,0,1780714663.0876458,2026-06-05T23:57:43.087646
0,0,0,0,0,0,0,0,0,1780714663.10767,2026-06-05T23:57:43.107670
0,0,0,0,0,0,0,0,0,1780714663.1471674,2026-06-05T23:57:43.147167
0,0,0,0,0,0,0,0,0,1780714663.15792,2026-06-05T23:57:43.157920
0,0,0,0,0,0,0,0,0,1780714663.1857164,2026-06-05T23:57:43.185716
0,0,0,0,0,0,0,0,0,1780714663.2068722,2026-06-05T23:57:43.206872
0,0,0,0,0,0,0,0,0,1780714663.2381022,2026-06-05T23:57:43.238102
0,0,0,0,0,0,0,0,0,1780714663.2500396,2026-06-05T23:57:43.250040
0,0,0,0,0,0,0,0,0,1780714663.283124,2026-06-05T23:57:43.283124
0,0,0,0,0,0,0,0,0,1780714663.2950528,2026-06-05T23:57:43.295053
0,0,0,0,0,0,0,0,0,1780714663.3065925,2026-06-05T23:57:43.306592
0,0,0,0,0,0,0,0,0,1780714663.3283308,2026-06-05T23:57:43.328331
0,0,0,0,0,0,0,0,0,1780714663.350722,2026-06-05T23:57:43.350722
0,0,0,0,0,0,0,0,0,1780714663.3689165,2026-06-05T23:57:43.368917
0,0,0,0,0,0,0,0,0,1780714663.3897176,2026-06-05T23:57:43.389718
0,0,0,0,0,0,0,0,0,1780714663.4062545,2026-06-05T23:57:43.406255
0,0,0,0,0,0,0,0,0,1780714663.4352298,2026-06-05T23:57:43.435230
0,0,0,0,0,0,0,0,0,1780714663.4521968,2026-06-05T23:57:43.452197
0,0,0,0,0,0,0,0,0,1780714663.4887726,2026-06-05T23:57:43.488773
0,0,0,0,0,0,0,0,0,1780714663.507742,2026-06-05T23:57:43.507742
0,0,0,0,0,0,0,0,0,1780714663.5302136,2026-06-05T23:57:43.530214
0,0,0,0,0,0,0,0,0,1780714663.5514128,2026-06-05T23:57:43.551413
0,0,0,0,0,0,0,0,0,1780714663.5774999,2026-06-05T23:57:43.577500
0,0,0,0,0,0,0,0,0,1780714663.5877063,2026-06-05T23:57:43.587706
0,0,0,0,0,0,0,0,0,1780714663.6070135,2026-06-05T23:57:43.607013
0,0,0,0,0,0,0,0,0,1780714663.6373773,2026-06-05T23:57:43.637377
0,0,0,0,0,0,0,0,0,1780714663.6496594,2026-06-05T23:57:43.649659
0,0,0,0,0,0,0,0,0,1780714663.6772935,2026-06-05T23:57:43.677294
0,0,0,0,0,0,0,0,0,1780714663.6933177,2026-06-05T23:57:43.693318
0,0,0,0,0,0,0,0,0,1780714663.7078927,2026-06-05T23:57:43.707893
0,0,0,0,0,0,0,0,0,1780714663.754685,2026-06-05T23:57:43.754685
0,0,0,0,0,0,0,0,0,1780714663.766914,2026-06-05T23:57:43.766914
0,0,0,0,0,0,0,0,0,1780714663.7841961,2026-06-05T23:57:43.784196
0,0,0,0,0,0,0,0,0,1780714663.7991202,2026-06-05T23:57:43.799120
0,0,0,0,0,0,0,0,0,1780714663.8100514,2026-06-05T23:57:43.810051
0,0,0,0,0,0,0,0,0,1780714663.843637,2026-06-05T23:57:43.843637
0,0,0,0,0,0,0,0,0,1780714663.8606324,2026-06-05T23:57:43.860632
0,0,0,0,0,0,0,0,0,1780714663.8684409,2026-06-05T23:57:43.868441
0,0,0,0,0,0,0,0,0,1780714663.8883913,2026-06-05T23:57:43.888391
0,0,0,0,0,0,0,0,0,1780714663.9120483,2026-06-05T23:57:43.912048
0,0,0,0,0,0,0,0,0,1780714663.9277768,2026-06-05T23:57:43.927777
0,0,0,0,0,0,0,0,0,1780714663.9646397,2026-06-05T23:57:43.964640
0,0,0,0,0,0,0,0,0,1780714663.9770021,2026-06-05T23:57:43.977002
0,0,0,0,0,0,0,0,0,1780714663.994632,2026-06-05T23:57:43.994632
0,0,0,0,0,0,0,0,0,1780714664.007403,2026-06-05T23:57:44.007403
0,0,0,0,0,0,0,0,0,1780714664.044323,2026-06-05T23:57:44.044323
0,0,0,0,0,0,0,0,0,1780714664.0645971,2026-06-05T23:57:44.064597
0,0,0,0,0,0,0,0,0,1780714664.0781271,2026-06-05T23:57:44.078127
0,0,0,0,0,0,0,0,0,1780714664.0876348,2026-06-05T23:57:44.087635
0,0,0,0,0,0,0,0,0,1780714664.1092288,2026-06-05T23:57:44.109229
0,0,0,0,0,0,0,0,0,1780714664.1401553,2026-06-05T23:57:44.140155
0,0,0,0,0,0,0,0,0,1780714664.156581,2026-06-05T23:57:44.156581
0,0,0,0,0,0,0,0,0,1780714664.1731927,2026-06-05T23:57:44.173193
0,0,0,0,0,0,0,0,0,1780714664.1881218,2026-06-05T23:57:44.188122
0,0,0,0,0,0,0,0,0,1780714664.207647,2026-06-05T23:57:44.207647
0,0,0,0,0,0,0,0,0,1780714664.2466164,2026-06-05T23:57:44.246616
0,0,0,0,0,0,0,0,0,1780714664.2579925,2026-06-05T23:57:44.257993
0,0,0,0,0,0,0,0,0,1780714664.2721212,2026-06-05T23:57:44.272121
0,0,0,0,0,0,0,0,0,1780714664.2979534,2026-06-05T23:57:44.297953
0,0,0,0,0,0,0,0,0,1780714664.306735,2026-06-05T23:57:44.306735
0,0,0,0,0,0,0,0,0,1780714664.3403397,2026-06-05T23:57:44.340340
0,0,0,0,0,0,0,0,0,1780714664.368317,2026-06-05T23:57:44.368317
0,0,0,0,0,0,0,0,0,1780714664.3871298,2026-06-05T23:57:44.387130
0,0,0,0,0,0,0,0,0,1780714664.4066525,2026-06-05T23:57:44.406652
0,0,0,0,0,0,0,0,0,1780714664.4394577,2026-06-05T23:57:44.439458
0,0,0,0,0,0,0,0,0,1780714664.462442,2026-06-05T23:57:44.462442
0,0,0,0,0,0,0,0,0,1780714664.4676921,2026-06-05T23:57:44.467692
0,0,0,0,0,0,0,0,0,1780714664.4891236,2026-06-05T23:57:44.489124
0,0,0,0,0,0,0,0,0,1780714664.5072844,2026-06-05T23:57:44.507284
0,0,0,0,0,0,0,0,0,1780714664.547294,2026-06-05T23:57:44.547294
0,0,0,0,0,0,0,0,0,1780714664.5580132,2026-06-05T23:57:44.558013
0,0,0,0,0,0,0,0,0,1780714664.5737743,2026-06-05T23:57:44.573774
0,0,0,0,0,0,0,0,0,1780714664.5876124,2026-06-05T23:57:44.587612
0,0,0,0,0,0,0,0,0,1780714664.6061375,2026-06-05T23:57:44.606138
0,0,0,0,0,0,0,0,0,1780714664.6458967,2026-06-05T23:57:44.645897
0,0,0,0,0,0,0,0,0,1780714664.6572495,2026-06-05T23:57:44.657249
0,0,0,0,0,0,0,0,0,1780714664.6873739,2026-06-05T23:57:44.687374
0,0,0,0,0,0,0,0,0,1780714664.7073596,2026-06-05T23:57:44.707360
0,0,0,0,0,0,0,0,0,1780714664.7291193,2026-06-05T23:57:44.729119
0,0,0,0,0,0,0,0,0,1780714664.7497964,2026-06-05T23:57:44.749796
0,0,0,0,0,0,0,0,0,1780714664.7692158,2026-06-05T23:57:44.769216
0,0,0,0,0,0,0,0,0,1780714664.787247,2026-06-05T23:57:44.787247
0,0,0,0,0,0,0,0,0,1780714664.8068004,2026-06-05T23:57:44.806800
0,0,0,0,0,0,0,0,0,1780714664.8581977,2026-06-05T23:57:44.858198
0,0,0,0,0,0,0,0,0,1780714664.8776681,2026-06-05T23:57:44.877668
0,0,0,0,0,0,0,0,0,1780714664.8899155,2026-06-05T23:57:44.889915
0,0,0,0,0,0,0,0,0,1780714664.8931937,2026-06-05T23:57:44.893194
0,0,0,0,0,0,0,0,0,1780714664.907417,2026-06-05T23:57:44.907417
0,0,0,0,0,0,0,0,0,1780714664.9295926,2026-06-05T23:57:44.929593
0,0,0,0,0,0,0,0,0,1780714664.9580176,2026-06-05T23:57:44.958018
0,0,0,0,0,0,0,0,0,1780714664.9756465,2026-06-05T23:57:44.975646
0,0,0,0,0,0,0,0,0,1780714664.9908552,2026-06-05T23:57:44.990855
0,0,0,0,0,0,0,0,0,1780714665.0065746,2026-06-05T23:57:45.006575
0,0,0,0,0,0,0,0,0,1780714665.0362296,2026-06-05T23:57:45.036230
0,0,0,0,0,0,0,0,0,1780714665.0575078,2026-06-05T23:57:45.057508
0,0,0,0,0,0,0,0,0,1780714665.0874827,2026-06-05T23:57:45.087483
0,0,0,0,0,0,0,0,0,1780714665.1059783,2026-06-05T23:57:45.105978
0,0,0,0,0,0,0,0,0,1780714665.1373453,2026-06-05T23:57:45.137345
0,0,0,0,0,0,0,0,0,1780714665.1520345,2026-06-05T23:57:45.152035
0,0,0,0,0,0,0,0,0,1780714665.1723597,2026-06-05T23:57:45.172360
0,0,0,0,0,0,0,0,0,1780714665.1876905,2026-06-05T23:57:45.187690
0,0,0,0,0,0,0,0,0,1780714665.207576,2026-06-05T23:57:45.207576
0,0,0,0,0,0,0,0,0,1780714665.248605,2026-06-05T23:57:45.248605
0,0,0,0,0,0,0,0,0,1780714665.26502,2026-06-05T23:57:45.265020
0,0,0,0,0,0,0,0,0,1780714665.2796328,2026-06-05T23:57:45.279633
0,0,0,0,0,0,0,0,0,1780714665.290462,2026-06-05T23:57:45.290462
0,0,0,0,0,0,0,0,0,1780714665.309786,2026-06-05T23:57:45.309786
0,0,0,0,0,0,0,0,0,1780714665.3391085,2026-06-05T23:57:45.339108
0,0,0,0,0,0,0,0,0,1780714665.3596537,2026-06-05T23:57:45.359654
0,0,0,0,0,0,0,0,0,1780714665.3941364,2026-06-05T23:57:45.394136
0,0,0,0,0,0,0,0,0,1780714665.3941364,2026-06-05T23:57:45.394136
0,0,0,0,0,0,0,0,0,1780714665.4065902,2026-06-05T23:57:45.406590
0,0,0,0,0,0,0,0,0,1780714665.4288483,2026-06-05T23:57:45.428848
0,0,0,0,0,0,0,0,0,1780714665.450912,2026-06-05T23:57:45.450912
0,0,0,0,0,0,0,0,0,1780714665.475707,2026-06-05T23:57:45.475707
0,0,0,0,0,0,0,0,0,1780714665.4867089,2026-06-05T23:57:45.486709
0,0,0,0,0,0,0,0,0,1780714665.5076735,2026-06-05T23:57:45.507674
0,0,0,0,0,0,0,0,0,1780714665.5350459,2026-06-05T23:57:45.535046
0,0,0,0,0,0,0,0,0,1780714665.5584142,2026-06-05T23:57:45.558414
0,0,0,0,0,0,0,0,0,1780714665.585865,2026-06-05T23:57:45.585865
0,0,0,0,0,0,0,0,0,1780714665.6057427,2026-06-05T23:57:45.605743
0,0,0,0,0,0,0,0,0,1780714665.631101,2026-06-05T23:57:45.631101
0,0,0,0,0,0,0,0,0,1780714665.6498823,2026-06-05T23:57:45.649882
0,0,0,0,0,0,0,0,0,1780714665.6877735,2026-06-05T23:57:45.687773
0,0,0,0,0,0,0,0,0,1780714665.7077003,2026-06-05T23:57:45.707700
0,0,0,0,0,0,0,0,0,1780714665.7322276,2026-06-05T23:57:45.732228
0,0,0,0,0,0,0,0,0,1780714665.7490807,2026-06-05T23:57:45.749081
0,0,0,0,0,0,0,0,0,1780714665.7730749,2026-06-05T23:57:45.773075
0,0,0,0,0,0,0,0,0,1780714665.7897403,2026-06-05T23:57:45.789740
0,0,0,0,0,0,0,0,0,1780714665.8075235,2026-06-05T23:57:45.807523
0,0,0,0,0,0,0,0,0,1780714665.8341498,2026-06-05T23:57:45.834150
0,0,0,0,0,0,0,0,0,1780714665.8590157,2026-06-05T23:57:45.859016
0,0,0,0,0,0,0,0,0,1780714665.8760657,2026-06-05T23:57:45.876066
0,0,0,0,0,0,0,0,0,1780714665.8897452,2026-06-05T23:57:45.889745
0,0,0,0,0,0,0,0,0,1780714665.9078753,2026-06-05T23:57:45.907875
0,0,0,0,0,0,0,0,0,1780714665.9286134,2026-06-05T23:57:45.928613
0,0,0,0,0,0,0,0,0,1780714665.9590492,2026-06-05T23:57:45.959049
0,0,0,0,0,0,0,0,0,1780714665.975868,2026-06-05T23:57:45.975868
0,0,0,0,0,0,0,0,0,1780714665.9866974,2026-06-05T23:57:45.986697
0,0,0,0,0,0,0,0,0,1780714666.0142865,2026-06-05T23:57:46.014287
0,0,0,0,0,0,0,0,0,1780714666.0407157,2026-06-05T23:57:46.040716
0,0,0,0,0,0,0,0,0,1780714666.0603552,2026-06-05T23:57:46.060355
0,0,0,0,0,0,0,0,0,1780714666.070438,2026-06-05T23:57:46.070438
0,0,0,0,0,0,0,0,0,1780714666.0877032,2026-06-05T23:57:46.087703
0,0,0,0,0,0,0,0,0,1780714666.1096544,2026-06-05T23:57:46.109654
0,0,0,0,0,0,0,0,0,1780714666.1340759,2026-06-05T23:57:46.134076
0,0,0,0,0,0,0,0,0,1780714666.1532607,2026-06-05T23:57:46.153261
0,0,0,0,0,0,0,0,0,1780714666.1780975,2026-06-05T23:57:46.178097
0,0,0,0,0,0,0,0,0,1780714666.1867101,2026-06-05T23:57:46.186710
0,0,0,0,0,0,0,0,0,1780714666.20667,2026-06-05T23:57:46.206670
0,0,0,0,0,0,0,0,0,1780714666.2363665,2026-06-05T23:57:46.236367
0,0,0,0,0,0,0,0,0,1780714666.2540882,2026-06-05T23:57:46.254088
0,0,0,0,0,0,0,0,0,1780714666.2740715,2026-06-05T23:57:46.274071
0,0,0,0,0,0,0,0,0,1780714666.287641,2026-06-05T23:57:46.287641
0,0,0,0,0,0,0,0,0,1780714666.307526,2026-06-05T23:57:46.307526
0,0,0,0,0,0,0,0,0,1780714666.328658,2026-06-05T23:57:46.328658
0,0,0,0,0,0,0,0,0,1780714666.3542416,2026-06-05T23:57:46.354242
0,0,0,0,0,0,0,0,0,1780714666.3744926,2026-06-05T23:57:46.374493
0,0,0,0,0,0,0,0,0,1780714666.3860936,2026-06-05T23:57:46.386094
0,0,0,0,0,0,0,0,0,1780714666.406205,2026-06-05T23:57:46.406205
0,0,0,0,0,0,0,0,0,1780714666.439124,2026-06-05T23:57:46.439124
0,0,0,0,0,0,0,0,0,1780714666.4504406,2026-06-05T23:57:46.450441
0,0,0,0,0,0,0,0,0,1780714666.4795387,2026-06-05T23:57:46.479539
0,0,0,0,0,0,0,0,0,1780714666.486211,2026-06-05T23:57:46.486211
0,0,0,0,0,0,0,0,0,1780714666.5093696,2026-06-05T23:57:46.509370
0,0,0,0,0,0,0,0,0,1780714666.5292475,2026-06-05T23:57:46.529248
0,0,0,0,0,0,0,0,0,1780714666.5573854,2026-06-05T23:57:46.557385
0,0,0,0,0,0,0,0,0,1780714666.5704808,2026-06-05T23:57:46.570481
0,0,0,0,0,0,0,0,0,1780714666.586532,2026-06-05T23:57:46.586532
0,0,0,0,0,0,0,0,0,1780714666.6065662,2026-06-05T23:57:46.606566
0,0,0,0,0,0,0,0,0,1780714666.6420074,2026-06-05T23:57:46.642007
0,0,0,0,0,0,0,0,0,1780714666.6579654,2026-06-05T23:57:46.657965
0,0,0,0,0,0,0,0,0,1780714666.6694348,2026-06-05T23:57:46.669435
0,0,0,0,0,0,0,0,0,1780714666.687422,2026-06-05T23:57:46.687422
0,0,0,0,0,0,0,0,0,1780714666.7064466,2026-06-05T23:57:46.706447
0,0,0,0,0,0,0,0,0,1780714666.7261057,2026-06-05T23:57:46.726106
0,0,0,0,0,0,0,0,0,1780714666.7646284,2026-06-05T23:57:46.764628
0,0,0,0,0,0,0,0,0,1780714666.811226,2026-06-05T23:57:46.811226
0,0,0,0,0,0,0,0,0,1780714666.8158104,2026-06-05T23:57:46.815810
0,0,0,0,0,0,0,0,0,1780714666.8471425,2026-06-05T23:57:46.847142
0,0,0,0,0,0,0,0,0,1780714666.8651018,2026-06-05T23:57:46.865102
0,0,0,0,0,0,0,0,0,1780714666.8891785,2026-06-05T23:57:46.889179
0,0,0,0,0,0,0,0,0,1780714666.9075742,2026-06-05T23:57:46.907574
0,0,0,0,0,0,0,0,0,1780714666.9414742,2026-06-05T23:57:46.941474
0,0,0,0,0,0,0,0,0,1780714666.9476392,2026-06-05T23:57:46.947639
0,0,0,0,0,0,0,0,0,1780714666.9688797,2026-06-05T23:57:46.968880
0,0,0,0,0,0,0,0,0,1780714666.986298,2026-06-05T23:57:46.986298
0,0,0,0,0,0,0,0,0,1780714667.011359,2026-06-05T23:57:47.011359
0,0,0,0,0,0,0,0,0,1780714667.041107,2026-06-05T23:57:47.041107
0,0,0,0,0,0,0,0,0,1780714667.0568771,2026-06-05T23:57:47.056877
0,0,0,0,0,0,0,0,0,1780714667.0863676,2026-06-05T23:57:47.086368
0,0,0,0,0,0,0,0,0,1780714667.1062732,2026-06-05T23:57:47.106273
0,0,0,0,0,0,0,0,0,1780714667.1321964,2026-06-05T23:57:47.132196
0,0,0,0,0,0,0,0,0,1780714667.1583686,2026-06-05T23:57:47.158369
0,0,0,0,0,0,0,0,0,1780714667.1887674,2026-06-05T23:57:47.188767
0,0,0,0,0,0,0,0,0,1780714667.2078133,2026-06-05T23:57:47.207813
0,0,0,0,0,0,0,0,0,1780714667.228476,2026-06-05T23:57:47.228476
0,0,0,0,0,0,0,0,0,1780714667.2505286,2026-06-05T23:57:47.250529
0,0,0,0,0,0,0,0,0,1780714667.287661,2026-06-05T23:57:47.287661
0,0,0,0,0,0,0,0,0,1780714667.3064704,2026-06-05T23:57:47.306470
0,0,0,0,0,0,0,0,0,1780714667.34246,2026-06-05T23:57:47.342460
0,0,0,0,0,0,0,0,0,1780714667.353204,2026-06-05T23:57:47.353204
0,0,0,0,0,0,0,0,0,1780714667.3770502,2026-06-05T23:57:47.377050
0,0,0,0,0,0,0,0,0,1780714667.387652,2026-06-05T23:57:47.387652
0,0,0,0,0,0,0,0,0,1780714667.4071748,2026-06-05T23:57:47.407175
0,0,0,0,0,0,0,0,0,1780714667.4465787,2026-06-05T23:57:47.446579
0,0,0,0,0,0,0,0,0,1780714667.451664,2026-06-05T23:57:47.451664
0,0,0,0,0,0,0,0,0,1780714667.47881,2026-06-05T23:57:47.478810
0,0,0,0,0,0,0,0,0,1780714667.4897823,2026-06-05T23:57:47.489782
0,0,0,0,0,0,0,0,0,1780714667.507008,2026-06-05T23:57:47.507008
0,0,0,0,0,0,0,0,0,1780714667.5525696,2026-06-05T23:57:47.552570
0,0,0,0,0,0,0,0,0,1780714667.5525696,2026-06-05T23:57:47.552570
0,0,0,0,0,0,0,0,0,1780714667.5762906,2026-06-05T23:57:47.576291
0,0,0,0,0,0,0,0,0,1780714667.5877688,2026-06-05T23:57:47.587769
0,0,0,0,0,0,0,0,0,1780714667.6069775,2026-06-05T23:57:47.606977
0,0,0,0,0,0,0,0,0,1780714667.6514797,2026-06-05T23:57:47.651480
0,0,0,0,0,0,0,0,0,1780714667.6613035,2026-06-05T23:57:47.661304
0,0,0,0,0,0,0,0,0,1780714667.6673117,2026-06-05T23:57:47.667312
0,0,0,0,0,0,0,0,0,1780714667.6866539,2026-06-05T23:57:47.686654
0,0,0,0,0,0,0,0,0,1780714667.7097948,2026-06-05T23:57:47.709795
0,0,0,0,0,0,0,0,0,1780714667.735608,2026-06-05T23:57:47.735608
0,0,0,0,0,0,0,0,0,1780714667.7557616,2026-06-05T23:57:47.755762
0,0,0,0,0,0,0,0,0,1780714667.7916417,2026-06-05T23:57:47.791642
0,0,0,0,0,0,0,0,0,1780714667.8077035,2026-06-05T23:57:47.807703
0,0,0,0,0,0,0,0,0,1780714667.8287773,2026-06-05T23:57:47.828777
0,0,0,0,0,0,0,0,0,1780714667.855538,2026-06-05T23:57:47.855538
0,0,0,0,0,0,0,0,0,1780714667.866629,2026-06-05T23:57:47.866629
0,0,0,0,0,0,0,0,0,1780714667.8866363,2026-06-05T23:57:47.886636
0,0,0,0,0,0,0,0,0,1780714667.9063566,2026-06-05T23:57:47.906357
0,0,0,0,0,0,0,0,0,1780714667.9459724,2026-06-05T23:57:47.945972
0,0,0,0,0,0,0,0,0,1780714667.957946,2026-06-05T23:57:47.957946
0,0,0,0,0,0,0,0,0,1780714667.9783144,2026-06-05T23:57:47.978314
0,0,0,0,0,0,0,0,0,1780714667.987343,2026-06-05T23:57:47.987343
0,0,0,0,0,0,0,0,0,1780714668.006957,2026-06-05T23:57:48.006957
0,0,0,0,0,0,0,0,0,1780714668.0398035,2026-06-05T23:57:48.039804
0,0,0,0,0,0,0,0,0,1780714668.060153,2026-06-05T23:57:48.060153
0,0,0,0,0,0,0,0,0,1780714668.0743985,2026-06-05T23:57:48.074399
0,0,0,0,0,0,0,0,0,1780714668.0892339,2026-06-05T23:57:48.089234
0,0,0,0,0,0,0,0,0,1780714668.107681,2026-06-05T23:57:48.107681
0,0,0,0,0,0,0,0,0,1780714668.1285944,2026-06-05T23:57:48.128594
0,0,0,0,0,0,0,0,0,1780714668.1605744,2026-06-05T23:57:48.160574
0,0,0,0,0,0,0,0,0,1780714668.1666782,2026-06-05T23:57:48.166678
0,0,0,0,0,0,0,0,0,1780714668.18983,2026-06-05T23:57:48.189830
0,0,0,0,0,0,0,0,0,1780714668.206712,2026-06-05T23:57:48.206712
0,0,0,0,0,0,0,0,0,1780714668.2390652,2026-06-05T23:57:48.239065
0,0,0,0,0,0,0,0,0,1780714668.2553465,2026-06-05T23:57:48.255347
0,0,0,0,0,0,0,0,0,1780714668.2705905,2026-06-05T23:57:48.270591
0,0,0,0,0,0,0,0,0,1780714668.2862346,2026-06-05T23:57:48.286235
0,0,0,0,0,0,0,0,0,1780714668.3093476,2026-06-05T23:57:48.309348
0,0,0,0,0,0,0,0,0,1780714668.3345897,2026-06-05T23:57:48.334590
0,0,0,0,0,0,0,0,0,1780714668.3546426,2026-06-05T23:57:48.354643
0,0,0,0,0,0,0,0,0,1780714668.3773766,2026-06-05T23:57:48.377377
0,0,0,0,0,0,0,0,0,1780714668.3859122,2026-06-05T23:57:48.385912
0,0,0,0,0,0,0,0,0,1780714668.4059165,2026-06-05T23:57:48.405916
0,0,0,0,0,0,0,0,0,1780714668.4421241,2026-06-05T23:57:48.442124
0,0,0,0,0,0,0,0,0,1780714668.4605217,2026-06-05T23:57:48.460522
0,0,0,0,0,0,0,0,0,1780714668.4680068,2026-06-05T23:57:48.468007
0,0,0,0,0,0,0,0,0,1780714668.4876578,2026-06-05T23:57:48.487658
0,0,0,0,0,0,0,0,0,1780714668.5060349,2026-06-05T23:57:48.506035
0,0,0,0,0,0,0,0,0,1780714668.5285404,2026-06-05T23:57:48.528540
0,0,0,0,0,0,0,0,0,1780714668.560618,2026-06-05T23:57:48.560618
0,0,0,0,0,0,0,0,0,1780714668.5672097,2026-06-05T23:57:48.567210
0,0,0,0,0,0,0,0,0,1780714668.5897923,2026-06-05T23:57:48.589792
0,0,0,0,0,0,0,0,0,1780714668.609607,2026-06-05T23:57:48.609607
0,0,0,0,0,0,0,0,0,1780714668.640202,2026-06-05T23:57:48.640202
0,0,0,0,0,0,0,0,0,1780714668.6512592,2026-06-05T23:57:48.651259
0,0,0,0,0,0,0,0,0,1780714668.6791046,2026-06-05T23:57:48.679105
0,0,0,0,0,0,0,0,0,1780714668.6876373,2026-06-05T23:57:48.687637
0,0,0,0,0,0,0,0,0,1780714668.7072988,2026-06-05T23:57:48.707299
0,0,0,0,0,0,0,0,0,1780714668.7339027,2026-06-05T23:57:48.733903
0,0,0,0,0,0,0,0,0,1780714668.758246,2026-06-05T23:57:48.758246
0,0,0,0,0,0,0,0,0,1780714668.7777214,2026-06-05T23:57:48.777721
0,0,0,0,0,0,0,0,0,1780714668.7862122,2026-06-05T23:57:48.786212
0,0,0,0,0,0,0,0,0,1780714668.8092318,2026-06-05T23:57:48.809232
0,0,0,0,0,0,0,0,0,1780714668.8341842,2026-06-05T23:57:48.834184
0,0,0,0,0,0,0,0,0,1780714668.85115,2026-06-05T23:57:48.851150
0,0,0,0,0,0,0,0,0,1780714668.8727956,2026-06-05T23:57:48.872796
0,0,0,0,0,0,0,0,0,1780714668.8861754,2026-06-05T23:57:48.886175
0,0,0,0,0,0,0,0,0,1780714668.9062252,2026-06-05T23:57:48.906225
0,0,0,0,0,0,0,0,0,1780714668.9370668,2026-06-05T23:57:48.937067
0,0,0,0,0,0,0,0,0,1780714668.953361,2026-06-05T23:57:48.953361
0,0,0,0,0,0,0,0,0,1780714668.9698846,2026-06-05T23:57:48.969885
0,0,0,0,0,0,0,0,0,1780714668.987408,2026-06-05T23:57:48.987408
0,0,0,0,0,0,0,0,0,1780714669.009924,2026-06-05T23:57:49.009924
0,0,0,0,0,0,0,0,0,1780714669.0352175,2026-06-05T23:57:49.035218
0,0,0,0,0,0,0,0,0,1780714669.051779,2026-06-05T23:57:49.051779
0,0,0,0,0,0,0,0,0,1780714669.0713375,2026-06-05T23:57:49.071337
0,0,0,0,0,0,0,0,0,1780714669.1075242,2026-06-05T23:57:49.107524
0,0,0,0,0,0,0,0,0,1780714669.1107862,2026-06-05T23:57:49.110786
0,0,0,0,0,0,0,0,0,1780714669.140798,2026-06-05T23:57:49.140798
0,0,0,0,0,0,0,0,0,1780714669.15247,2026-06-05T23:57:49.152470
0,0,0,0,0,0,0,0,0,1780714669.1884637,2026-06-05T23:57:49.188464
0,0,0,0,0,0,0,0,0,1780714669.2067285,2026-06-05T23:57:49.206728
0,0,0,0,0,0,0,0,0,1780714669.2287943,2026-06-05T23:57:49.228794
0,0,0,0,0,0,0,0,0,1780714669.2542126,2026-06-05T23:57:49.254213
0,0,0,0,0,0,0,0,0,1780714669.2831607,2026-06-05T23:57:49.283161
0,0,0,0,0,0,0,0,0,1780714669.2888489,2026-06-05T23:57:49.288849
0,0,0,0,0,0,0,0,0,1780714669.3077285,2026-06-05T23:57:49.307729
0,0,0,0,0,0,0,0,0,1780714669.3378534,2026-06-05T23:57:49.337853
0,0,0,0,0,0,0,0,0,1780714669.348833,2026-06-05T23:57:49.348833
0,0,0,0,0,0,0,0,0,1780714669.36927,2026-06-05T23:57:49.369270
0,0,0,0,0,0,0,0,0,1780714669.3892848,2026-06-05T23:57:49.389285
0,0,0,0,0,0,0,0,0,1780714669.4090586,2026-06-05T23:57:49.409059
