type,roll,pitch,yaw,alt,lat,lon,spd,vbat,rssi,datetime
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:48.820908
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:48.840923
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:48.862741
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:48.882093
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:48.901670
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:48.921173
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:48.943909
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:48.960929
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:48.985929
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.003931
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.021798
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.041285
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.061811
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.083869
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.103366
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.121795
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.141802
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.163914
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.184932
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.203879
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.224875
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.241800
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.260123
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.280803
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.305806
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.320906
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.343923
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.366924
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.383786
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.403910
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.421759
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.444912
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.461387
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.483094
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.501801
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.521796
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.544082
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.560997
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.580899
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.603919
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.621878
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.641805
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.660929
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.680970
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.705794
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.720876
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.740809
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.763893
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.780995
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.803918
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.820860
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.840943
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.863668
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.881842
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.903235
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.921915
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.941790
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.961805
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:49.981174
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.003911
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.021763
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.041766
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.061806
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.083898
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.104118
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.124910
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.143895
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.161325
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.181464
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.203936
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.220867
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.241033
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.263883
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.281691
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.303099
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.324857
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.341784
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.359977
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.380954
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.403935
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.423978
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.440163
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.460832
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.481028
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.503919
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.521797
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.543884
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.563930
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.582817
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.603502
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.621407
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.643702
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.663048
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.681752
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.705552
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.721417
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.740890
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.760086
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.780226
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.803469
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.825888
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.846895
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.864867
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.883453
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.905798
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.920876
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.943874
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.961356
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:50.981686
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.005912
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.021806
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.040870
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.060938
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.080795
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.103916
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.122926
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.139961
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.160919
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.181082
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.203846
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.226923
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.243868
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.263457
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.281919
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.301789
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.322012
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.340917
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.363880
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.382056
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.401273
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.421758
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.441809
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.460893
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.480977
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.504649
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.520914
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.540893
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.561056
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.580747
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.604806
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.620844
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.640258
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.663909
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.688958
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.703852
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.721804
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.742028
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.760911
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.781667
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.803757
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.821641
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.844909
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.861796
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.880575
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.903869
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.921797
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.942165
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.961022
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:51.979999
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.003790
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.024121
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.040982
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.063874
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.081533
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.101784
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.124015
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.141090
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.161770
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.181837
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.201713
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.221792
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.243924
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.260193
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.280928
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.303415
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.321802
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.340903
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.363897
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.381715
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.401772
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.421755
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.440357
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.463708
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.481670
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.503695
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.520913
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.540949
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.560262
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.580912
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.603872
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.621871
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.640025
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.660790
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.680774
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.706094
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.723807
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.741788
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.761523
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.781684
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.803845
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.821780
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.841787
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.861463
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.881808
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.902897
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.924002
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.940961
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.963669
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:52.979883
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.001805
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.021857
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.041003
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.061633
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.081790
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.103729
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.121756
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.141385
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.163924
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.182884
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.201789
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.221921
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.241908
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.261780
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.280860
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.303783
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.326922
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.341745
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.361796
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.381620
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.401760
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.421381
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.441499
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.462863
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.481522
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.501791
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.521793
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.541247
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.561754
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.581358
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.603617
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.621158
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.644905
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.660912
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.680733
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.703860
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.721759
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.741844
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.761629
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.783830
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.801263
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.821793
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.842051
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.861246
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.883254
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.904797
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.920892
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.940112
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.960796
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:53.980501
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.003921
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.021790
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.041787
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.060871
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.079958
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.105771
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.120860
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.143901
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.161749
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.180916
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.201283
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.220838
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.240180
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.260165
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.280062
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.304679
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.323805
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.341906
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.363914
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.381015
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.405759
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.420871
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.440917
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.460253
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.480757
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.503741
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.521790
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.540925
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.565896
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.583901
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.601794
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.621557
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.643841
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.659971
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.681228
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.703864
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.723655
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.740849
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.760798
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.780875
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.803900
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.826904
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.843871
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.860879
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.880990
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.902930
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.921662
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.940991
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.963897
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:54.981657
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.001764
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.021640
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.041762
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.061293
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.080714
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.103797
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.121828
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.141133
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.163917
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.180787
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.203796
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.221854
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.239941
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.260263
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.283800
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.301752
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.321779
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.343874
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.360877
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.380970
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.408607
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.424060
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.441016
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.460913
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.480986
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.503918
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.521786
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.540960
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.560194
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.583620
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.601198
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.621443
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.641280
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.660542
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.683113
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.701546
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.721859
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.741781
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.760967
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.780792
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.806027
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.823848
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.843465
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.863783
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.881668
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.904909
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.923444
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.946887
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:05:55.963905
